Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/agents/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/capabilities/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/components/StudioShell.tsx,52,a,{dynamic},[Dynamic: item.href],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/dashboard/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/evaluation/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/events/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/governance/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/knowledge/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/models/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/prompts/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/runtime/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/settings/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/simulation/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/traces/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,11,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,12,MetricCard,[MetricCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/workflows/page.tsx,13,MetricCard,[MetricCard],,Missing,High,Unknown
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,67,button,{dynamic},Handler: {() => setSize(s as IconSize)},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,82,button,{dynamic},Handler: {() => setStrokeWidth(w)},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,121,button,[Empty],Handler: {() => setBg("light")},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,122,button,[Empty],Handler: {() => setBg("dark")},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,123,button,[Empty],Handler: {() => setBg("glass")},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,136,div,{dynamic},Handler: {() => copyToClipboard(`<Icons.${meta.name} size={${size}} variant="${variant}" />`)},Action,Medium,Action
IconShowcase,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,141,IconComponent,[IconComponent],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/page.tsx,17,IconShowcase,[IconShowcase],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/actions/page.tsx,46,button,{dynamic} {dynamic},Handler: {() => void executeAction(a.kind)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/actions/page.tsx,63,button,[Empty],Handler: {() => void executeAction(a.kind  true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/agent-executor/page.tsx,37,button,{dynamic},Handler: {() => void runAgent()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/aiops/page.tsx,38,button,{dynamic},Handler: {() => void detectAnomalies()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/compiler/page.tsx,31,button,{dynamic},Handler: {() => void compileGoal()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/data-platform/page.tsx,38,button,[Empty],Handler: {() => void registerDataAsset()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/devops/page.tsx,38,button,{dynamic},Handler: {() => void runPipeline()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/digital-twin/page.tsx,48,button,[Empty],Handler: {() => void runSupplyChainTwin()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/digital-twin/page.tsx,49,button,[Empty],Handler: {() => void runCyberTwin()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/governance/page.tsx,49,button,[Empty],Handler: {() => void runEthics()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/research/page.tsx,41,button,[Empty],Handler: {() => void registerPromptVersion()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/router/page.tsx,40,button,{dynamic},Handler: {() => void routeText()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/secops/page.tsx,48,button,{dynamic},Handler: {() => void runScan()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/secops/page.tsx,49,button,{dynamic},Handler: {() => void runRedTeam()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/swarm/page.tsx,32,button,{dynamic},Handler: {() => void runSwarm()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/web3/page.tsx,50,button,{dynamic},Handler: {() => setChainId(c.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/web3/page.tsx,55,button,{dynamic},Handler: {() => void lookupAccount()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/zero-trust/page.tsx,53,button,[Empty],Handler: {() => void grantToolAccess()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/zero-trust/page.tsx,54,button,[Empty],Handler: {() => void registerMcpServer()},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,68,Link,[Empty],/,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,70,Link,[Empty],/resources,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,142,Link,[Icon/Image],/contact,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,148,Link,[Empty],/resources,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,166,a,{dynamic},[Dynamic: `#${section.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/candidate/ide/page.tsx,204,button,{dynamic},Handler: {handleRunCode},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/assessments/page.tsx,96,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/assessments/page.tsx,129,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/copilot/page.tsx,40,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/copilot/page.tsx,60,div,[Empty],Handler: {() => setSelectedCandidate(c)},Action,Medium,Action
Button,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Button.tsx,40,button,[button],,Missing,High,Unknown
CommandPalette,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/CommandPalette.tsx,60,button,[Empty],Handler: {onClose},Action,Medium,Action
CommandPalette,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/CommandPalette.tsx,73,button,[Icon/Image],Handler: {() => handleSelect(item.href)},Action,Medium,Action
HiveAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,82,button,[Icon/Image],Handler: {onClose},Action,Medium,Action
HiveAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,117,button,[Icon/Image],,Missing,High,Unknown
HiveAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,136,button,[Icon/Image],,Missing,High,Unknown
HiveAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,146,button,{dynamic},Handler: {() => setInput(suggestion)},Action,Medium,Action
HiveAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,57,motion.div,[motion.div],Handler: {onClose},Action,Medium,Action
Modal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Modal.tsx,69,button,[Icon/Image],Handler: {onClose},Action,Medium,Action
Modal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Modal.tsx,45,motion.div,[motion.div],Handler: {onClose},Action,Medium,Action
StatCard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/StatCard.tsx,17,Card,[Icon/Image],,Missing,High,Unknown
StatCard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/StatCard.tsx,20,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,63,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,84,div,[Icon/Image],Handler: {() => setActiveBlockId(block.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,112,button,[Icon/Image],Handler: {(e) => removeBlock(block.id  e)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,124,button,[Icon/Image],Handler: {() => setShowAddMenu(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,131,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,133,button,[Icon/Image],Handler: {() => addBlock("markdown"  "Instructions")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,136,button,[Icon/Image],Handler: {() => addBlock("code"  "Code Implementation")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,139,button,[Icon/Image],Handler: {() => addBlock("sql"  "Database Query")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,142,button,[Icon/Image],Handler: {() => addBlock("prompt"  "AI Prompting")},Action,Medium,Action
