Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,196,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,221,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,59,button,[Empty],Handler: {() => setSelected(i)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,100,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,117,Button,{dynamic} {dynamic},Handler: {() => { setBuilding(true); setTimeout(() => setBuilding(false)  3000); }},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,125,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,126,Button,[Icon/Image],Handler: {() => router.push(`/app/forge/codegen?projectId=${projectId}`)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,112,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,113,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,71,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,87,Button,{dynamic} {dynamic},Handler: {handleGenerate},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,97,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,98,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,113,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,131,Card,[Icon/Image],Handler: {() => setSelected(section)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,153,Card,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,170,Button,[Icon/Image],Handler: {() => router.push(`/app/forge?projectId=${projectId}`)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,178,Button,[Icon/Image],Handler: {() => router.push(`/app/forge/repos?projectId=${projectId}`)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,185,Button,[Icon/Image],Handler: {() => router.push(`/app/forge/monitoring?projectId=${projectId}`)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,79,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,80,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,81,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,82,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,137,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,69,button,[Empty],Handler: {() => setSelected(i)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,129,Card,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,145,Button,{dynamic} {dynamic},Handler: {() => { setBuilding(true); setTimeout(() => setBuilding(false)  3000); }},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,153,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,154,Button,[Icon/Image],Handler: {() => router.push(`/app/forge/codegen?projectId=${projectId}`)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,139,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,140,StatCard,[StatCard],,Missing,High,Unknown
